tweet_id,text,created_at,user_id,user_name,user_description,followers_count,verified
817123335406583809,If I end up supporting a flyover for the M25 il make sure you 2 are in the next junction! #ofah 😂😂😂 https://t.co/hRYdsWShq9,2017-01-05T21:39:19.000Z,2286077399,Dom B,#NFFC 🔴⚪️🔴⭐️⭐️ #ASRoma 🐺❤️💛 #Azzurri 🇮🇹⭐️⭐️⭐️⭐️ Football Music and Film,528,False
817129785117786114,"#Traffic #update M25 anti-clockwise at the Cobham services slip road between J10 and J9 | https://t.co/mjBsvwihFJ January 5, 2017",2017-01-05T22:04:56.000Z,722385748524146688,UK TRAFFIC SOLUTIONS,,11,False
817130210894237696,"@hare_brown @ChrisGPackham OK it is a cock pheasant, what do you expect from the Guardian writers? That is obviously outside the #M25",2017-01-05T22:06:38.000Z,964362996,James Young,In a healthy democracy the authority of a government is derived from the consent of the governed. #Brexit,1057,False
817130559205998592,I saw Kim Kalstromm on the Herts section of the M25 earlier. Not reading too much into it at this stage.,2017-01-05T22:08:01.000Z,329675533,Dave Seager,ST holder & writer. Co-owner of https://t.co/zx7Gz5VpRM Author of 4 books & regular @bbc5live and @talksport contributor,32179,False
817135301944639490,#A13 eastbound between A1306 near Aveley and M25/A282 | Eastbound | Road Works | Thurrock https://t.co/C72F5wmXOu #uktraffic,2017-01-05T22:26:52.000Z,2859372700,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945,False
817135521348653056,@Margatemafia great meeting up at last matey! I bet your sat nav got confused and you were a bit lightheaded north of the M25…. lol,2017-01-05T22:27:44.000Z,365059043,Alan Drabble SoM,Our instructors teach learners and specialise in intensive courses. Our tweets are about road safety & RTs are not endorsements.,1543,False
817141769217265664,#방탄소년단 #love #GOT7M25 anti-clockwise between J10 and J9 | Anti-Clockwise | Road Works https://t.co/jHOjSlAog2 #travel #traveling,2017-01-05T22:52:34.000Z,471002654,Travel,,12,False
817141774002982912,#방탄소년단 #love #GOT7M25 clockwise between J29 and J30 | Clockwise | Road Works https://t.co/VLXDGJ9yM4 #travel #traveling,2017-01-05T22:52:35.000Z,471002654,Travel,,12,False
817141777014472704,#방탄소년단 #love #GOT7M25 anti-clockwise between J30 and J29 | Anti-Clockwise | Road Works https://t.co/2q6tQO7K9Y #travel #traveling,2017-01-05T22:52:36.000Z,471002654,Travel,,12,False
817141778377605120,#방탄소년단 #love #GOT7M25 clockwise within J16 before M40 J1A southbound exit | Clockwise | Road… https://t.co/PcaSbmV45e #travel #traveling,2017-01-05T22:52:36.000Z,471002654,Travel,,12,False
817142636159107072,And they really aren't interested in what the great unwashed from outside M25 think #echochamber #navelgazing #skypapers https://t.co/dkkCnEcGmB,2017-01-05T22:56:00.000Z,138707415,Noeleen Macnamara,deeply shallow,3491,False
817145176174907392,Eastern Traffic M25 anti-clockwise between J30 and J29 | Anti-Clockwise | Road Works https://t.co/HEBtxQeTne Drive Safe All,2017-01-05T23:06:06.000Z,436707362,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618,False
817145576278134784,@stuartg917 @evoAntony oh you love the M25 variable speed limit don't ya!,2017-01-05T23:07:41.000Z,71337202,Lara Platman,Photographer • Author • Photo Consultant • Leica Ambassador • Getty Contributor • Land Rover Series 2a restorer & owner • Mildred Bruce drama • Racing licence •,3729,True
817145859074822145,@Photofeature @evoAntony M25 is soooo last year.,2017-01-05T23:08:49.000Z,78632007,Stuart Gallagher,Editor evo magazine. Subscribe at https://t.co/3ylVh3Oml7,7302,False
817149847153221632,Eastern Traffic link road from M25 J15 anti-clockwise to M4 J4B eastbound | Eastbound | Road Works https://t.co/Lv9f8uCPCD Drive Safe All,2017-01-05T23:24:40.000Z,436707362,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618,False
817151200542019585,#M25 anti-clockwise within J16 after M40 J1A northbound exit - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-05T23:30:02.000Z,797685578,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500,False
817151201863200768,#M25 anti-clockwise within J16 after M40 J1A northbound exit - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-05T23:30:03.000Z,2203877580,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600,False
817152840980254720,#M25 anti-clockwise within J16 after M40 J1A northbound exit | Congestion https://t.co/nJE3GtrDxl,2017-01-05T23:36:33.000Z,224662544,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664,False
817155480078299136,link road from M25 J15 anti-clockwise to M4 J4B eastbound | Eastbound | Road Works https://t.co/kciE8cVta6,2017-01-05T23:47:03.000Z,544501743,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232,False
817158286596251648,@Ozziology Reigate Hill Golf Club or Kingswood Golf could are very good and right on top jct 8 M25 so easy for people to get too.,2017-01-05T23:58:12.000Z,45623562,Nikkie,Love musical theatre animals my dogs. So fortunate to have the best friends in the world. Volunteer at Harlequin Theatre.,222,False
817158740654882817,"One very annoyed Beanie, sitting on the M25 for the first time :|",2017-01-06T00:00:00.000Z,744892999205814272,Will ebooks,bot version of @wiiiiilllllll – if I misbehave please direct all complaints at him,6,False
817159763922448386,@R1Breakfast @edsheeran @BBCR1 wow you are still managing to entertain then inner M25???? Shocking,2017-01-06T00:04:04.000Z,216112567,🏴󠁧󠁢󠁥󠁮󠁧󠁿Simon Evans🏌️‍♂️,I am who I am I am what I am I do what I do and I ain’t never gonna do it any different. I don’t care who likes it and who don’t.,146,False
817160679769579520,M25 anti-clockwise within J26 | Broken down vehicle https://t.co/oTNkOP2odu,2017-01-06T00:07:42.000Z,224662544,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664,False
817160788163100673,"#Traffic #update M25 anti-clockwise within J26 | Anti-Clockwise | Broken down vehicle https://t.co/VmH8gcjR8s January 6, 2017",2017-01-06T00:08:08.000Z,722385748524146688,UK TRAFFIC SOLUTIONS,,11,False
817161013762129922,#M25 anti-clockwise within J26 - Broken down vehicle - Full details at https://t.co/LwI3prBa31,2017-01-06T00:09:02.000Z,2203877580,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600,False
817163534387859456,M25 anti-clockwise within J26 | Anti-Clockwise | Broken down vehicle #Transport https://t.co/ahnv0M2ydY,2017-01-06T00:19:03.000Z,2554490172,Transport News UK,Find your latest Transport news with just one click. Dont miss out on anything happening in your profession!,1144,False
817163827703910400,M25 anti-clockwise within J26 | Anti-Clockwise | Broken down vehicle https://t.co/hwy5cYKgVz,2017-01-06T00:20:13.000Z,3294220550,Naira Connect,Naira Connect is one of the world's largest online search engine for cheap flights and hotels worldwide. It's also a travel community,181,False
817175368045998080,#방탄소년단 #love #GOT7M25 anti-clockwise within J26 | Anti-Clockwise | Broken down vehicle https://t.co/1hm5dkXQTh #travel #traveling,2017-01-06T01:06:04.000Z,471002654,Travel,,12,False
817180148566986752,#M25 anti-clockwise within J16 after M40 J1A northbound exit | Congestion https://t.co/ytHRevf6r0 Thx 2 HW England,2017-01-06T01:25:04.000Z,4122209764,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909,False
817180151079378944,M25 anti-clockwise within J26 | Broken down vehicle https://t.co/kiAPCQ6MYM Thx 2 HW England,2017-01-06T01:25:05.000Z,4122209764,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909,False
817187252325453829,Nike ID Sneakers (M25) https://t.co/mm8lSReTKz via @jennygohl11,2017-01-06T01:53:18.000Z,2535110513,Thriftyhands,"owner of https://t.co/QBS8H6XJ0e
Bonanza  booth -thriftyhands
Myebooth - thriftyhands",12,False
817189080333221888,#M25 J22 anti-clockwise access | Anti-Clockwise | Road Works | Hertfordshire https://t.co/JYdxiGwjtP #east #uktraffic,2017-01-06T02:00:34.000Z,2859372700,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945,False
817206020787359746,@ManuM_M25 Pprt kkk,2017-01-06T03:07:52.000Z,4822902059,Brenno,"@Botafogo⚫⚪











































@BruSoouuza 21/11❤",251,False
817206500049428480,@ManuM_M25 isso bb,2017-01-06T03:09:47.000Z,1201510393,bru,✨🦋@BrennoDuduu 21.11 🤍,748,False
817223787896782848,#M25 anti-clockwise between J15 and J14 | Anti-Clockwise | Road Works | Greater London Authority https://t.co/KWWqVbNM1I #east #uktraffic,2017-01-06T04:18:28.000Z,2859372700,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945,False
817223793554890752,#M25 anti-clockwise between J30 and J29 | Anti-Clockwise | Road Works | Thurrock https://t.co/fOtxw0ul1s #east #uktraffic,2017-01-06T04:18:30.000Z,2859372700,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945,False
817246663878156290,#M40 southbound within J1A after M25 J16 clockwise access | Southbound | Road Works | Buckinghamsh https://t.co/ULCF2TL6NC #east #uktraffic,2017-01-06T05:49:23.000Z,2859372700,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945,False
817249418898354181,"The amount of times I drive the M25, it may as well be my new best friend 🙄😂",2017-01-06T06:00:19.000Z,1243138747,Cass Hyett,I wish I were a glow worm for a glow worm’s never glum. ‘Cause how can they be glum when the sun shines out their bum.,214,False
817256543707987968,"UK Car Sales Are At Record High In 2016
https://t.co/JAFRlEmS03
#car #motorways #M25 https://t.co/r791WfoCKo",2017-01-06T06:28:38.000Z,762325979956060160,Online Banking,Online Banking offers information on international news politics business finance science technology and the connections between them.,62,False
817256830799749120,"UK Car Sales Are At Record High In 2016
https://t.co/JAFRlEmS03
#car #motorways #M25",2017-01-06T06:29:47.000Z,762325979956060160,Online Banking,Online Banking offers information on international news politics business finance science technology and the connections between them.,62,False
817261425433329664,@kwr66 London out to the M25 should be considered as one constituency,2017-01-06T06:48:02.000Z,1395009594,Bob Howie,Director/Designer @ Imaginary Limits Ltd,85,False
817261864782467074,#M25 clockwise within J30 | Clockwise | Road Works | Thurrock https://t.co/NQHexAV1um #east #uktraffic,2017-01-06T06:49:47.000Z,2859372700,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945,False
817263253491359745,I'm sensing M25 rush hour. I will have no idea how long it will take to get there. One hour? Two? @BunnyDarkness,2017-01-06T06:55:18.000Z,3241131838,Cave Art Films,Selva oscura,6471,False
817265220628467712,Minor Congestion: Southbound between J21A and J6 #Hertfordshire #Traffic #M25 #M1,2017-01-06T07:03:07.000Z,733088438031949825,Traffic,,366,False
817267736288129024,Medium Disruption: Eastbound between J2 and Southfleet Road #Kent #Traffic #M25 #A2260,2017-01-06T07:13:07.000Z,733088438031949825,Traffic,,366,False
817269469538033664,A282 northbound within J31 | Anti-Clockwise | Road Works | Thurrock https://t.co/w5KbdR1d3D #east #m25 #uktraffic,2017-01-06T07:20:00.000Z,2859372700,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945,False
817275496354512896,M25 and Dartford Tunnel be kind to me today. Great Aunts funeral in Dorking and I don't want to be late.,2017-01-06T07:43:57.000Z,62358583,carol in the corner “Essex girl on tour”,Servant to a very very very lazy husband.   My photography shoots are available to view Essexgirlwithc1,328,False
817279692285865985,Need a new OE #Radiator or #intercooler we stock for most commercial vehicles with over 120 units in stock for same day delivery M25 area! https://t.co/plbx4mvclj,2017-01-06T08:00:37.000Z,763655141287424000,DRAKEFIELD,Commercial Vehicle Parts AirbrakeClutch Flywheels Air Springs Radiators Intrercoolers Turbos Steering & Suspension DiscsPads Email paul@drakefield.com,44,False
817280028887097346,"@monkeyleader Cool. My family needs to be here, inside the M25, for now, but one day...",2017-01-06T08:01:57.000Z,936886376,Rachael Talibart,Seascape photographer. Tides Tempests and Sirens. Owner of f11 Workshops Ltd.,7183,False
817288202142752768,"FOR SALE: 

32ft x 10ft 1yr old Portacabin 
• Kitchen Electric heaters 
• Brand new condition 

£4,000 delivered (within M25)

020 8989 0449 https://t.co/Lo0Cf6YMV5",2017-01-06T08:34:26.000Z,2997012189,London Recycling Services,#SkipHire & #WasteClearance at great prices with an unrivalled customer service throughout #London & #Essex - 0% to landfill ♻️ - To book call 📞 020 8989 0449,1500,False
817290675800653824,Feeling pretty lucky this morning. @ M25 motorway https://t.co/5jZ8QwC2uZ,2017-01-06T08:44:16.000Z,113377901,Jacob Naish,Family Stories Mountains. @Right2Dream @FCNordsjaelland PhD. philosophy + pop-culture. I make more sense in Somerset accent. Views my own. Insta: @loadofnaish,804,False
817291132715429888,A12 northbound access from #M25 clockwise | Congestion https://t.co/QCddYYVtsd,2017-01-06T08:46:05.000Z,224662544,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664,False
817292219438743552,A12 northbound access from #M25 clockwise | Congestion https://t.co/23GIR7HK4Q Thx 2 HW England,2017-01-06T08:50:24.000Z,4122209764,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909,False
817297050773516290,Eastern Traffic M40 southbound within J1A after M25 J16 clockwise access | Southbound | Road Works https://t.co/lgUOg3EkNb Drive Safe All,2017-01-06T09:09:36.000Z,436707362,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618,False
817298928009965568,#M40 M40 southbound within J1A after M25 J16 clockwise access | Southbound | Road Works https://t.co/tWeYwXCIBa,2017-01-06T09:17:03.000Z,1155935730,OxTweets,News events and Info about anything Oxfordshire and neighbouring areas. #Oxtweets gets your message reviewed for re-tweeting,14634,False
817299607742840832,M25 Smart Bracelet 0.42 OLED Screen Dynamic Heart Rate Monitor Pedometer Calories Remote ... https://t.co/KgLBpKUIXu,2017-01-06T09:19:45.000Z,801268775051927552,Michelle Cheung,,39,False
817299975268749312,M25 Smart Bracelet 0.42 OLED Screen Dynamic Heart Rate Monitor https://t.co/GTmWibojFW,2017-01-06T09:21:13.000Z,801268775051927552,Michelle Cheung,,39,False
817301341609541632,"@_laurapatricia Safe travels today. Hampshire native at the helm here, hoping the M3 and M25 are kind!",2017-01-06T09:26:39.000Z,929911094,DogsTrust Snetterton,Hello from Dogs Trust Snetterton! Follow us for local Dogs Trust news updates and dogs available for rehoming. @DogsTrust never put a healthy dog down.,2027,False
817302275391684608,So where are we all travelling to tomorrow? Who has got the furthest and longest journey? #M25 #traffic #referee #FACup https://t.co/SFa4bORbKH,2017-01-06T09:30:21.000Z,217460306,A&H International,Football referee kit and equipment suppliers. We are here to support referees in every way possible ⚽️ #WeAreReferees,4117,False
817304011309256706,#A2 westbound between B255 and M25/A282 | Westbound | Road Works | Kent https://t.co/ceQdUt3xQ4 #uktraffic,2017-01-06T09:37:15.000Z,2859372700,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945,False
817308252132311040,Today's steed is a Ford Focus from Europcar. It has averaged 60mpg on the M25 to Cobham Services 👍🏻 Next stop is Rivervale in Brighton 🛣 https://t.co/GEpzpylZri,2017-01-06T09:54:06.000Z,82434676,Jamie Fretwell,Storytelling trucker. @MercedesTruckUK PR & Corporate Communications Manager. Father. Automotive enthusiast. All views are my own...,5246,False
817310407681593344,It could only be me and @AlanaCurtis123 that go on the M25 and A3 just to get to college,2017-01-06T10:02:40.000Z,602913731,Sophs,sc: sophieorchard,272,False
817311300531392513,Car breaking down on the #M25 is not the one!! Looking at a 3hr wait!!#Vauxhall #2gether you fail me 😬😭🚗,2017-01-06T10:06:13.000Z,565052676,Leah Miles-Sinyinza,Saved by Grace and living for Jesus.,76,False
817315960126402561,This from a within M25 Londoner. Paid up member of Dinner Party Party. https://t.co/qXIwKCKQOw,2017-01-06T10:24:44.000Z,1169955067,John Bond,General grouch looking for truth and fairness. Mischief and windups. Aeroplane anorak. Things of beauty. Optimistic that good manners will make a come back.,860,False
817316646205476864,* Reminder * Abnormal load movement tonight @BBCEssex @HeartEssexNews @CPServices_M25 @thurrockcouncil @EssexPoliceUK https://t.co/SLcXAV0aXi,2017-01-06T10:27:28.000Z,1615474249,Essex Roads Policing,Keeping you safe on the roads in Essex. Please do not report crime here - call 999 (emergencies) or 101 (non-urgent enquiries),20064,False
817318067143380993,Medium Disruption: Westbound between J2 and Old Bexley Lane #Kent #Traffic #M25 #A2018,2017-01-06T10:33:06.000Z,733088438031949825,Traffic,,366,False
817322148188536834,"Crouching Tiger, Hidden Collections?  @cpd25_M25 are visiting Tower Hamlet’s Local History Library and Archives https://t.co/kpRKTVfyym",2017-01-06T10:49:19.000Z,2340558476,CILIP in Kent,CILIP The library and information association in Kent.,312,False
817323463505416192,M25 anti-clockwise between J10 and J9 | Anti-Clockwise | Road Works,2017-01-06T10:54:33.000Z,20979719,South East Traffic News,Latest traffic news in the South East UK.,10952,False
817323469322928128,M25 anti-clockwise between J10 and J9 | Anti-Clockwise | Road Works https://t.co/6ZBbUcmgqK,2017-01-06T10:54:34.000Z,544501743,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232,False
817324537268359169,"Journalists at @guardian realise there's life beyond the M25. 

https://t.co/Jw5RDngAFi",2017-01-06T10:58:49.000Z,338930650,Daniel Gibson,Arts project management & administration. Psychotronic cinema & general oddness.,1022,False
817325160013373440,Incident at junction 18-19 #M25 #travelbulletin! @HighwaysEngland,2017-01-06T11:01:17.000Z,48003895,Mrs Clare,Law librarian; frustrated polyglot; bad poet; traveller; adventurer; renaissance woman; arts sciences and everything inbetween. Expect nonsense too.,1723,False
817325235036979200,@MissWHU i expect he learns a few new ones on the m25 😂😂😂,2017-01-06T11:01:35.000Z,2743628375,Gerrard,West Ham and England fan ⚒🏴󠁧󠁢󠁥󠁮󠁧󠁿⚒,363,False
817325602898219008,Our Travel News: M25 anti-clockwise between J10 and J9 | Anti-Clockwise | Road Works https://t.co/gMFI5NoHyf #travel,2017-01-06T11:03:03.000Z,66633423,The Sameday Company,Multi Award Winning B2B Courier Service.,907,False
817325689993105408,"About time someone poked their head out of the m25 2 see the rest of Britain, good for u @SophyRidgeSky , maybe some MPs would like 2 try it",2017-01-06T11:03:24.000Z,771632121815273472,Chef Carter,Chef at Prime Norwich's Number One Steak House Photographer Father of three and generally grumpy Guy.,28,False
817327333140992002,@c2c_Rail @Martyloba do you many pax travelling in from outside the M25 that want to go to Barking in the morning?,2017-01-06T11:09:56.000Z,2563928798,Stuart,Staying In,5,False
817327373393731587,"M25: Blocked clockwise due to accident before J19 (A41), congestion from J18 A404 (Chorleywood). Car facing the wrong way #HeartNews",2017-01-06T11:10:05.000Z,2427032642,Hertfordshire News,We’ve moved. You can still find the latest news for Hertfordshire here @HeartNewsEast,4385,False
817327868212486144,M25 anti-clockwise at the Clacket Lane services slip road between J6 and J5 | Anti-Clockwise | Road Works,2017-01-06T11:12:03.000Z,20979719,South East Traffic News,Latest traffic news in the South East UK.,10952,False
817327869625937920,M25 anti-clockwise between J6 and J5 | Anti-Clockwise | Road Works,2017-01-06T11:12:03.000Z,20979719,South East Traffic News,Latest traffic news in the South East UK.,10952,False
817327871085592577,M25 clockwise between J8 and J9 | Clockwise | Road Works,2017-01-06T11:12:04.000Z,20979719,South East Traffic News,Latest traffic news in the South East UK.,10952,False
817328026216038400,"The Narodytsky district of Zhytomyr Oblast in the Ukraine, situated within the 30km 'no-go' zone around… https://t.co/OcltxEmNfd #zhytomyr",2017-01-06T11:12:41.000Z,2615722226,Brownjenjen,Hi my sinners  & sweethearts!,16156,False
817328143056793600,"Vertical image of Baths of Aphrodite in beautiful Akamas peninsula, a nature reserve area, destined to… https://t.co/0WCfJ2ja4n #polis",2017-01-06T11:13:09.000Z,2411739817,eli3zaBeth,Jesus is my Savior God is the reason i'm here. Family No.1,15009,False
817328622134501376,#M25 clockwise between J18 and J19 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-06T11:15:03.000Z,797685578,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500,False
817328623438925824,#M25 clockwise between J18 and J19 - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-06T11:15:03.000Z,2203877580,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600,False
817328868130484224,"#M25 One lane closed, slow traffic and busy but moving on M25 anticlockwise at Cobham Services.",2017-01-06T11:16:02.000Z,387584807,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087,False
817329887015030784,@Herts_Highways just driven M25 potters bar to Enfield and seen 8 discarded tyres on edge of fast lane.  Dangerous !!,2017-01-06T11:20:04.000Z,592551718,JSB,,24,False
817330666752901120,#M3 Narrow lanes and speed restriction of 50 mph due to major roadworks on M3 in both directions between J2 M25 and Fleet Services.,2017-01-06T11:23:10.000Z,387584807,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087,False
817331672051920896,M25 anti-clockwise at the Clacket Lane services slip road between J6 and J5 | Anti-Clockwise | Road Works https://t.co/L6JfLh35HH,2017-01-06T11:27:10.000Z,544501743,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232,False
817331674761396225,M25 anti-clockwise between J6 and J5 | Anti-Clockwise | Road Works https://t.co/5krZSdg3xn,2017-01-06T11:27:11.000Z,544501743,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232,False
817331677840035840,M25 clockwise between J8 and J9 | Clockwise | Road Works https://t.co/bpl1TpfCg0,2017-01-06T11:27:11.000Z,544501743,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232,False
817332106200285184,@Victor_Kilo and all you hear about is the M25,2017-01-06T11:28:54.000Z,1364746310,Tom,Totepool Gadji Screw Seller eBay Flogger DurhamCCC Gooner Crap Racing Tipster.Takes nowt serious but sarnies & Guinness. INSTAGRAM: @tomstyleo,491,False
817334632567939072,Day 21 of @ecotricity pump at South Mimms M25 being offline. I wonder how unreliable an EV commute is becoming,2017-01-06T11:38:56.000Z,13739232,Stefano Garavelli,Publishing Junkie Digital Marketing Indie Hacker Product addict at the intersection between business and tech.,378,False
817337202812125184,"A boat with tourists motors in the small city of Vylkove, Odessa region, on July 11, 2013. ... https://t.co/Un1N9NjhDX #vylkove",2017-01-06T11:49:09.000Z,2615722226,Brownjenjen,Hi my sinners  & sweethearts!,16156,False
817337213667053568,A hunter stands under a great oak tree for one of the ring-necked pheasant drives on a mist-enshrouded… https://t.co/vtfYSV2qJQ #faxe,2017-01-06T11:49:11.000Z,2446135554,Alex,Don’t rush it. When it’s right you’ll know. If it’s supposed to happen it will,13197,False
817338410276941825,#A2 westbound exit for M25/A282 | Westbound | Road Works | Kent https://t.co/FXD0ltmd7v #uktraffic,2017-01-06T11:53:57.000Z,2859372700,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945,False
817338535120355329,News: libbymcbride1 published M25 Dartford Crossing death: Man killed after falling from QEII... https://t.co/Kh5hU14tXu,2017-01-06T11:54:26.000Z,2326182504,intrugued,Chelmsford.,504,False
817338760610385920,@carlyphilpott83 there is a Cat 1 sprint again now - the Northern Sprint at Sheffield. But I know you dont like travelling outside the M25 😜,2017-01-06T11:55:20.000Z,232382143,Jonathan Kay,Racing Post greyhound tipster/journo also pundit/producer/director on RPGTV keen punter die every Middlesbrough FC death saw Man Utd off yet again in 2022.,5799,False
817340560700796929,The 'Croydon Cat Killer' that became the 'M25 Cat Killer' is now the 'UK Cat Killer':  https://t.co/OiKzvIlNTl,2017-01-06T12:02:29.000Z,300146191,James Clark 💙,Writer. He/Him. Being interested in weird stuff needn't mean you believe; being sceptical needn't mean you disbelieve. Consider me an interested sceptic.,1369,False
817342615666495490,M25 Dartford Crossing death: Man killed after falling from QEII... https://t.co/3uAM1MGEvI,2017-01-06T12:10:39.000Z,745650431003590656,Amconn Store,AMCONN Store markets affordable IT connectivity products and common computer components to end-users in business government and the home.,30,False
817347004237910016,#Job Alert: #London #Jobs Loading Bay / Door Engineer - Within the M25 /… https://t.co/wJCK29w36A For More Jobs &gt;&gt;&gt; Please Go2 Our Page!,2017-01-06T12:28:06.000Z,60286680,London Jobs,Go2London: Jobs - All the latest Jobs Careers Recruitment & Employment in London UK! https://t.co/OqBOmy67lC,3884,False
817350623687573504,"@Hornyfucker31 hmm I'm thinking a business trip might be in order 😈 maybe travel ""up north of m25""",2017-01-06T12:42:28.000Z,910487736,gally,Why Oh Why Oh Why?!?!?!?!? guess why not :) so whats new in this whacky world..happy to DM we all grown ups I'm sure,48,False
817350836082933760,Hard to look at the BBC Sound of 2017 and not wonder if the music industry is too lazy to travel beyond of the M25: https://t.co/D3D6U1oNdu,2017-01-06T12:43:19.000Z,143110775,David Allison,TV Scriptwriter/International Disco King. @thewritersguild Yorkshire Rep. Runner for @chapelarunners. Presenter of Mondo Pop radio show: https://t.co/Vn50yBPOmw,1327,False
817351766039732224,@cornwalltrainer @robryan79 nowhere exists beyond M25. 🙄 try dating in Surrey it's like being on the Moon,2017-01-06T12:47:01.000Z,310576443,-J-,watcher of rugby traveler at heart  baker and green fingered too. Also a BIG spoon - well I'm am 6ft5 - free cuddles and cake available,393,False
817352814053691392,"@ScarbsTech How about a lap of the M25? And drivers must stop at 1 service station, get out of car, and purchase a takeaway?",2017-01-06T12:51:11.000Z,14460673,PETE CACKETT 🇺🇦,Hey I'm Pete. Geek by week Chocolate Digestive by weekend. Motorsport fanatic and Guinness World Record holder!,199,False
817354811326636032,South East Traffic M25 anti-clockwise between J10 and J9 | Anti-Clockwise | Road Works https://t.co/jagWJ1pSLV Drive Safe All,2017-01-06T12:59:07.000Z,436707362,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618,False
817355683955965952,HAKI is a market leader for fast &amp; safe birdcage as Alltask Ltd demonstrate nicely here underneath the M25:... https://t.co/e0lGbxdtOH,2017-01-06T13:02:35.000Z,2446890852,HAKI,"HAKI #scaffolding systems & access solutions
➡ Safe working conditions at all times
➡ Productivity increased by up to 60%
➡ Training & on-site support available",1577,False
