,Unnamed: 0,Unnamed: 0.1,tweet_id,text,created_at,user_id,user_name,user_description,followers_count,verified
2855,2865.0,4875.0,8.217384597568307e+17,M25 clockwise between J8 and J9 | Clockwise | Road Works https://t.co/sOAssRkb7d,2017-01-18T15:18:10.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0
2861,2871.0,4893.0,8.21759538764333e+17,M25 Clockwise – Slow moving traffic between J27 (M11) and J28 (A12/Brook Street).,2017-01-18T16:41:56.000Z,97210159.0,Essex Travel News,Latest from ECC's Traffic Control with info on live incidents on Essex roads. Mon-Fri 0600-2000 Sat 0900-1730. Please send updates-but we cannot reply directly,58532.0,0.0
2863,2873.0,4896.0,8.217622283870208e+17,A12 northbound access from #M25 anti-clockwise | Congestion https://t.co/DkhfFgJ11M Thx 2 HW England,2017-01-18T16:52:37.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
2865,2875.0,4900.0,8.217641325968425e+17,#M25 J28 anti-clockwise exit - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-18T17:00:11.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
2866,2876.0,4901.0,8.217641339053711e+17,#M25 J28 anti-clockwise exit - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-18T17:00:11.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
2867,2877.0,4902.0,8.217647216280289e+17,"#M25 heavy clockwise between J10, Wisley Interchange and J11, Chertsey and again between J14, Heathrow Terminal 4 and J15 M4",2017-01-18T17:02:31.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0
2868,2878.0,4903.0,8.217648546839306e+17,"#M25 heavy anticlockwise between J13, Staines and J12 M3",2017-01-18T17:03:03.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0
2872,2882.0,4910.0,8.217665990739927e+17,"#M25 heavy clockwise between J14, Heathrow Terminal 4 and J15 M4",2017-01-18T17:09:59.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0
2873,2883.0,4912.0,8.217678988259451e+17,M11 northbound within J6 before #M25 J27 anti-clockwise access - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-18T17:15:09.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
2874,2884.0,4913.0,8.217678999751926e+17,M11 northbound within J6 before #M25 J27 anti-clockwise access - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-18T17:15:09.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
2875,2885.0,4914.0,8.217679013844173e+17,#M25 clockwise within J27 before M11 J6 northbound access - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-18T17:15:10.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
2876,2886.0,4915.0,8.217679023198249e+17,#M25 clockwise within J27 before M11 J6 northbound access - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-18T17:15:10.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
2877,2887.0,4916.0,8.21768060717568e+17,Eastern Traffic link road from M40 J1A northbound to M25 J16 clockwise | Clockwise | Road Works https://t.co/HXoYDkPcZS Drive Safe All,2017-01-18T17:15:48.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0
2880,2890.0,4920.0,8.217681820084634e+17,Eastern Traffic M25 clockwise between J29 and J30 | Clockwise | Road Works https://t.co/LDTwchjKfe Drive Safe All,2017-01-18T17:16:16.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0
2881,2891.0,4921.0,8.217681957406147e+17,Eastern Traffic M25 J31 clockwise access | Clockwise | Road Works https://t.co/t7uvv6D49n Drive Safe All,2017-01-18T17:16:20.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0
2883,2893.0,4925.0,8.21769409677185e+17,#M25 clockwise within J14 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-18T17:21:09.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
2884,2894.0,4926.0,8.21769410746712e+17,#M25 clockwise within J14 - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-18T17:21:09.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
2885,2895.0,4928.0,8.217701509490934e+17,#M25 clockwise between J10 and J11 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-18T17:24:06.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
2886,2896.0,4929.0,8.217701518634844e+17,#M25 clockwise between J10 and J11 - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-18T17:24:06.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
2887,2897.0,4930.0,8.217701532685435e+17,#M25 clockwise between J27 and J28 - Accident - Full details at https://t.co/l5EmoAw0RN,2017-01-18T17:24:06.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
2888,2898.0,4931.0,8.217701547743027e+17,#M25 clockwise between J27 and J28 - Accident - Full details at https://t.co/LwI3prBa31,2017-01-18T17:24:07.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
2889,2899.0,4934.0,8.21770291793662e+17,M25 clockwise between J27 and J28 | Accident https://t.co/OXpFCTAKI3,2017-01-18T17:24:39.000Z,224662544.0,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664.0,0.0
2890,2900.0,4936.0,8.2177075376708e+17,M25 clockwise between J27 and J28 | Accident https://t.co/cdflyBtLgT Thx 2 HW England,2017-01-18T17:26:30.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
2891,2901.0,4937.0,8.217714104438989e+17,M25 clockwise within J14 | Clockwise | Congestion,2017-01-18T17:29:06.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0
2892,2902.0,4938.0,8.21771415355392e+17,M25 clockwise between J10 and J11 | Clockwise | Congestion,2017-01-18T17:29:07.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0
2893,2903.0,4939.0,8.21771420736766e+17,M25 clockwise within J14 | Clockwise | Congestion https://t.co/OwQCLxTiQi,2017-01-18T17:29:09.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0
2894,2904.0,4940.0,8.217714323969229e+17,M25 clockwise between J10 and J11 | Clockwise | Congestion https://t.co/OhiFxyyMQ1,2017-01-18T17:29:11.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0
2895,2905.0,4942.0,8.217724138766049e+17,#M25 J28 clockwise exit to the A12 southbound | Congestion https://t.co/zcB7qTp1lb,2017-01-18T17:33:05.000Z,224662544.0,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664.0,0.0
2896,2906.0,4943.0,8.217731918740521e+17,#M25 J28 clockwise exit to the A12 southbound - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-18T17:36:11.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
2897,2907.0,4944.0,8.217731943192371e+17,#M25 J28 clockwise exit to the A12 southbound - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-18T17:36:11.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
2898,2908.0,4945.0,8.217731959718871e+17,#M25 clockwise between J13 and J14 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-18T17:36:12.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
2899,2909.0,4946.0,8.217731971504538e+17,#M25 clockwise between J13 and J14 - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-18T17:36:12.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
2900,2910.0,4947.0,8.217731985974395e+17,#M25 J2 clockwise exit - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-18T17:36:13.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
2901,2911.0,4948.0,8.217731996544532e+17,#M25 J2 clockwise exit - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-18T17:36:13.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
2902,2912.0,4949.0,8.217732982499574e+17,#M25 J28 clockwise exit to the A12 southbound | Congestion https://t.co/8WASdAkJJs Thx 2 HW England,2017-01-18T17:36:36.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
2904,2914.0,4951.0,8.217742992246497e+17,link road from M11 J6 northbound to #M25 J27 clockwise | Congestion https://t.co/LIvj1cS8e0,2017-01-18T17:40:35.000Z,224662544.0,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664.0,0.0
2905,2915.0,4952.0,8.217746015459779e+17,link road from M11 J6 northbound to #M25 J27 clockwise | Congestion https://t.co/LSIcbJiP8T Thx 2 HW England,2017-01-18T17:41:47.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
2906,2916.0,4953.0,8.217754385401774e+17,M25 J2 clockwise exit | Clockwise | Congestion,2017-01-18T17:45:07.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0
2907,2917.0,4959.0,8.217785079530127e+17,CLEARED - M25 Clockwise – Slow moving traffic between J27 (M11) and J28 (A12/Brook Street).,2017-01-18T17:57:18.000Z,97210159.0,Essex Travel News,Latest from ECC's Traffic Control with info on live incidents on Essex roads. Mon-Fri 0600-2000 Sat 0900-1730. Please send updates-but we cannot reply directly,58532.0,0.0
2910,2920.0,4963.0,8.217792452822958e+17,#M25 clockwise within J13 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-18T18:00:14.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
2913,2923.0,4967.0,8.217807476610171e+17,#M25 J29 clockwise exit - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-18T18:06:12.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
2916,2926.0,4970.0,8.217830127613379e+17,#M25 J8 anti-clockwise exit - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-18T18:15:12.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
2917,2927.0,4971.0,8.21783013935743e+17,#M25 J8 anti-clockwise exit - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-18T18:15:13.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
2918,2928.0,4972.0,8.217844935434322e+17,M25 J8 anti-clockwise exit | Anti-Clockwise | Congestion,2017-01-18T18:21:05.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0
2919,2929.0,4973.0,8.217845251727114e+17,#M25 clockwise between J10 and J11 - Congestion - Full details at https://t.co/l5EmoANBJl,2017-01-18T18:21:13.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
2920,2930.0,4975.0,8.217867887002911e+17,#M25 anti-clockwise between J28 and J27 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-18T18:30:13.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
2921,2931.0,4977.0,8.21787257908564e+17,M25 J8 anti-clockwise exit | Congestion https://t.co/wGYnmaubWb,2017-01-18T18:32:05.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0
2922,2932.0,4978.0,8.217874597260206e+17,M25 Anticlockwise – Slow moving traffic between J28 (A12) and J27 (M11).,2017-01-18T18:32:53.000Z,97210159.0,Essex Travel News,Latest from ECC's Traffic Control with info on live incidents on Essex roads. Mon-Fri 0600-2000 Sat 0900-1730. Please send updates-but we cannot reply directly,58532.0,0.0
2924,2934.0,4981.0,8.217876869608243e+17,v congested approaching the M25 J8 anti-clockwise exit,2017-01-18T18:33:47.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0
2925,2935.0,4982.0,8.217879199586017e+17,M25 J8 anti-clockwise exit | Congestion https://t.co/eA7Ms8DfKt Thx 2 HW England,2017-01-18T18:34:42.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
2926,2936.0,4984.0,8.217884396411453e+17,M25 J2 clockwise exit | Clockwise | Congestion https://t.co/Cc8UrdKfgV,2017-01-18T18:36:46.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0
2927,2937.0,4985.0,8.217884458276987e+17,M25 J8 anti-clockwise exit | Anti-Clockwise | Congestion https://t.co/pWQZyk1xoY,2017-01-18T18:36:48.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0
2928,2938.0,4986.0,8.217884486336963e+17,M25 clockwise within J14 | Clockwise | Congestion https://t.co/F1Pf0VcYNu,2017-01-18T18:36:48.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0
2930,2940.0,4988.0,8.217896807777772e+17,"#M25 heavy clockwise between J10, Wisley Interchange and J11, Chertsey and again between J14, Heathrow Terminal 4 and J15 M4",2017-01-18T18:41:42.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0
2931,2941.0,4989.0,8.217897583388262e+17,"#M25 very slow anticlockwise between J13, Staines and J12 M3",2017-01-18T18:42:01.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0
2932,2942.0,4990.0,8.21791528502825e+17,CLEARED-M25 Anticlockwise – Slow moving traffic between J28 (A12) and J27 (M11).,2017-01-18T18:49:03.000Z,97210159.0,Essex Travel News,Latest from ECC's Traffic Control with info on live incidents on Essex roads. Mon-Fri 0600-2000 Sat 0900-1730. Please send updates-but we cannot reply directly,58532.0,0.0
2933,2943.0,4991.0,8.217921045527429e+17,18:51 M25 anti-c/wise J28 &amp; J27 | Anti-Clockwise | Congestion https://t.co/SdxeAEKYTQ,2017-01-18T18:51:20.000Z,22276904.0,Traffic Update,When travelling becomes a pain in the bumper use us to stay ahead of the jams. Get live traffic conditions 'as it happens' by email at: http://t.co/gvozR1icwy,6603.0,0.0
2935,2945.0,4996.0,8.2179337480192e+17,"#M25 returned to normal anticlockwise between J13, Staines and J12 M3",2017-01-18T18:56:23.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0
2936,2946.0,4997.0,8.217934411348705e+17,"#M25 easing clockwise between J14, Heathrow Terminal 4 and J15 M4",2017-01-18T18:56:39.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0
2937,2947.0,4998.0,8.217934945912709e+17,"#M25 returned to normal clockwise between J10, Wisley Interchange and J11, Chertsey",2017-01-18T18:56:51.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0
2938,2948.0,5003.0,8.217970095646597e+17,M25 anti-clockwise between J9 and J8 | Anti-Clockwise | Accident https://t.co/HzcT6AZpsu,2017-01-18T19:10:49.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0
2939,2949.0,5004.0,8.217973346443633e+17,#M25 anti-clockwise between J9 and J8 - Accident - Full details at https://t.co/l5EmoAw0RN,2017-01-18T19:12:07.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
2940,2950.0,5005.0,8.21797336884056e+17,#M25 anti-clockwise between J9 and J8 - Accident - Full details at https://t.co/LwI3prBa31,2017-01-18T19:12:08.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
2941,2951.0,5006.0,8.217974415192228e+17,M25 anti-clockwise between J9 and J8 | Anti-Clockwise | Accident,2017-01-18T19:12:32.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0
2942,2952.0,5007.0,8.21798109680255e+17,M25 anti-clockwise between J9 and J8 | Accident https://t.co/75LL5JeIcY,2017-01-18T19:15:12.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0
2943,2953.0,5008.0,8.217991429766144e+17,M25 anti-clockwise between J9 and J8 | Accident https://t.co/JPdGO3lBOb Thx 2 HW England,2017-01-18T19:19:18.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
2944,2954.0,5010.0,8.21800351196033e+17,#M25 J28 clockwise exit to the A12 southbound | Congestion https://t.co/KFGbNtX9xQ,2017-01-18T19:24:06.000Z,224662544.0,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664.0,0.0
2945,2955.0,5011.0,8.218008683454792e+17,#M25 J28 clockwise exit to the A12 southbound | Congestion https://t.co/YzVVDJrlkh Thx 2 HW England,2017-01-18T19:26:09.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
2947,2957.0,5022.0,8.218343164307415e+17,link road from M3 J2 westbound to M25 J12 clockwise | Clockwise | Road Works,2017-01-18T21:39:04.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0
2948,2958.0,5024.0,8.218355849602417e+17,South East Traffic link road from M3 J2 westbound to M25 J12 clockwise | Clockwise | Road Works https://t.co/GqaRisGi0x Drive Safe All,2017-01-18T21:44:07.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0
2949,2959.0,5025.0,8.218373788305367e+17,Eastern Traffic M25 clockwise within J30 | Clockwise | Road Works https://t.co/3UrFY3BeHw Drive Safe All,2017-01-18T21:51:14.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0
2950,2960.0,5026.0,8.218373815861944e+17,Eastern Traffic M25 clockwise between J29 and J30 | Clockwise | Road Works https://t.co/Othj3ba7Js Drive Safe All,2017-01-18T21:51:15.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0
2951,2961.0,5027.0,8.218382236388352e+17,link road from M3 J2 westbound to M25 J12 clockwise | Clockwise | Road Works https://t.co/RZTmEXmk2J,2017-01-18T21:54:36.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0
2952,2962.0,5030.0,8.218452680898191e+17,M25 J9 clockwise access | Clockwise | Road Works,2017-01-18T22:22:35.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0
2953,2963.0,5034.0,8.218472012109783e+17,Eastern Traffic M25 anti-clockwise between J25 and J24 | Anti-Clockwise | Road Works https://t.co/2emdkuEh7j Drive Safe All,2017-01-18T22:30:16.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0
2955,2965.0,5036.0,8.218472160210821e+17,Eastern Traffic link road from M1 J6A southbound to M25 J21 clockwise | Clockwise | Road Works https://t.co/OrYnq9PAML Drive Safe All,2017-01-18T22:30:20.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0
2956,2966.0,5038.0,8.218472748419809e+17,link road from M3 J2 to M25 J12 clockwise | Clockwise | Congestion,2017-01-18T22:30:34.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0
2957,2967.0,5039.0,8.218472875381391e+17,M25 J9 clockwise access | Clockwise | Road Works https://t.co/UDS8QPcdtM,2017-01-18T22:30:37.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0
2958,2968.0,5040.0,8.218472935654072e+17,link road from M3 J2 to M25 J12 clockwise | Clockwise | Congestion https://t.co/OqO8JCkFWh,2017-01-18T22:30:38.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0
2959,2969.0,5043.0,8.218498129453548e+17,South East Traffic M25 J9 clockwise access | Clockwise | Road Works https://t.co/VFteLVwDfG Drive Safe All,2017-01-18T22:40:39.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0
2962,2972.0,5056.0,8.220794101027348e+17,link road from #M25 J16 clockwise to M40 J1A northbound | Clockwise | Road Works | Buckinghamshire https://t.co/CJDRlp9CjB #east #uktraffic,2017-01-19T13:52:59.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0
