tweet_id,text,created_at,user_id,user_name,user_description,followers_count,verified
826099827842875393,All lanes now running #M25 A/C btwn J6 and J5. #TrafficOfficers have towed the stranded vehicle. Thanks for your patience. Thx 2 HW England,2017-01-30T16:08:41.000Z,4122209764,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909,False
826099863825838081,#M25 - MINOR - Berkshire Clockwise - Congestion - Around J15 for M4 Berkshire p,2017-01-30T16:08:50.000Z,811607645018791936,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568,False
826099944968826880,#M25 building up clockwise around J15 M4,2017-01-30T16:09:09.000Z,387584807,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087,False
826100064904810497,"#M25 earlier broken down vehicle anticlockwise between J6, Godstone and Clacket Lane Services, slow traffic",2017-01-30T16:09:38.000Z,387584807,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087,False
826101140760776704,"Excellent video and report from @janie_m25 &amp; @annmarieW96
on #Muslimban protest in Brussels @EurActiv https://t.co/nUWCsIKLOS",2017-01-30T16:13:54.000Z,360659189,James Crisp,"Europe editor @Telegraph. Reach me on james.crisp@telegraph.co.uk. 
Views my own etc.  #Breakfastinfluencer (quasi-retired)",24673,True
826101949653217281,Minor Congestion: Westbound between Heathrow Spur and M25 #GreaterLondon #Traffic #A408 #M25,2017-01-30T16:17:07.000Z,733088438031949825,Traffic,,366,False
826103121474523137,#masturbating #masturbation #porn  Basix Rubber Works - Mini Butt Plug Glow In The Dark https://t.co/VskM6lW2Ls https://t.co/UXEt3zHk44,2017-01-30T16:21:47.000Z,4824728192,Fucking in public,,198,False
826104177302568960,"#M4 building up out of town between J4, Heathrow Spur and J4B M25",2017-01-30T16:25:58.000Z,387584807,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087,False
826105807968333824,CLEARED-M11 Northbound - Slow moving traffic between J5 (Loughton) and J6 (M25) following an earlier accident. ALL LANES HAVE BEEN REOPENED.,2017-01-30T16:32:27.000Z,97210159,Essex Travel News,Latest from ECC's Traffic Control with info on live incidents on Essex roads. Mon-Fri 0600-2000 Sat 0900-1730. Please send updates-but we cannot reply directly,58532,False
826106920813596673,"Retweeted Highways England (@HighwaysSEAST):

#M25 A/C btwn J6 and J5. #TrafficOfficers are installing a rolling... https://t.co/yOAgUC0hOw",2017-01-30T16:36:52.000Z,794648600890540033,Always Cars,Your Local Taxi Company : Airport Transfer Corporate Travel and Event Travel: Call now to book: 01494 41 61 55 / 01628 43 61 29,615,False
826106921988005888,"Retweeted Highways England (@HighwaysSEAST):

#M25 A/C btwn J6 and J5. #TrafficOfficers are installing a rolling... https://t.co/c9YDu1H3Bk",2017-01-30T16:36:53.000Z,794648600890540033,Always Cars,Your Local Taxi Company : Airport Transfer Corporate Travel and Event Travel: Call now to book: 01494 41 61 55 / 01628 43 61 29,615,False
826107236141428741,"#M4 slow westbound between J4, Heathrow Spur and J4B M25",2017-01-30T16:38:08.000Z,387584807,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087,False
826108122712387584,"I have no reason to still be here, but if I leave now I hit the M25 at peak rush hour. This is a black day.",2017-01-30T16:41:39.000Z,45886972,Jamie Frost,Cooler than a polar bear's toenails,247,False
826108239720837120,M25 J25 clockwise exit | Vehicle Obstruction https://t.co/tH4ZUZ0SHY,2017-01-30T16:42:07.000Z,224662544,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664,False
826108526762262531,"#M25 slow anticlockwise between J7 M23 and J6, Godstone",2017-01-30T16:43:15.000Z,387584807,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087,False
826108733126238208,"#M25 heavy clockwise between J14, Heathrow Terminal 4 and J15 M4",2017-01-30T16:44:04.000Z,387584807,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087,False
826108791485759488,M25 J25 clockwise exit | Vehicle Obstruction https://t.co/agrkNpIdkG Thx 2 HW England,2017-01-30T16:44:18.000Z,4122209764,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909,False
826109002979409920,#M25 J25 clockwise exit - Vehicle Obstruction - Full details at https://t.co/l5EmoAw0RN,2017-01-30T16:45:09.000Z,797685578,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500,False
826109004321538051,#M25 J25 clockwise exit - Vehicle Obstruction - Full details at https://t.co/LwI3prBa31,2017-01-30T16:45:09.000Z,2203877580,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600,False
826109050257563652,#M4 - MINOR - Greater London Westbound - Congestion - Between J4 for A408 Heathrow Spur Greater London and J4B for M25 Richings Park,2017-01-30T16:45:20.000Z,811607645018791936,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568,False
826109956264968192,Helped nearby drivers by reporting a heavy traffic jam on M25 (CW) on @waze - Drive Social. https://t.co/26KiQjskIe,2017-01-30T16:48:56.000Z,4830806469,Claire o,,5,False
826110324315144196,"#M25 : Earlier broken down vehicle anticlockwise between J6, Godstone and Clacket Lane Services",2017-01-30T16:50:24.000Z,156564954,Susy Radio,Local radio station for Redhill Reigate East Surrey and North Sussex.,2964,False
826110965620043777,"#M25 : Slow traffic anticlockwise between J7 M23 and J6, Godstone",2017-01-30T16:52:57.000Z,156564954,Susy Radio,Local radio station for Redhill Reigate East Surrey and North Sussex.,2964,False
826111264103526404,#M25 J25 clockwise exit - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-30T16:54:08.000Z,2203877580,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600,False
826111456462700544,#M25 anti-clockwise within J10 | Anti-Clockwise | Road Works | Surrey https://t.co/3TSl1GEZI1 #uktraffic,2017-01-30T16:54:54.000Z,2859372700,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945,False
826112031443001346,#M25 building up anticlockwise around J12 M3,2017-01-30T16:57:11.000Z,387584807,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087,False
826112116591587328,#M25 - MINOR - Greater London Clockwise - Congestion - Between J14 for A3113 Airport Way Greater London and J15 for M4 Richings Park,2017-01-30T16:57:31.000Z,811607645018791936,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568,False
826112355629150208,#M25 - MINOR - Surrey Anti-Clockwise - Congestion - Between J7 for M23 Surrey and J6 for A22 Godstone,2017-01-30T16:58:28.000Z,811607645018791936,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568,False
826112618695901186,#M25 - MINOR - Surrey Anti-Clockwise - Congestion - Around J12 for M3 Surrey,2017-01-30T16:59:31.000Z,811607645018791936,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568,False
826114121284325376,"#M25 earlier broken down vehicle removed anticlockwise between J6, Godstone and Clacket Lane Services",2017-01-30T17:05:29.000Z,387584807,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087,False
826114544749645825,"#M25 lane one of two is closed on exit slip road anticlockwise at J10, Wisley Interchange, Queuing on exit slip road",2017-01-30T17:07:10.000Z,387584807,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087,False
826115207936237568,#sketch #drawing #art #teddybear #harrisonmooreartist #sweat @ M25 motorway https://t.co/ik4fK3r3Kq,2017-01-30T17:09:48.000Z,750785967548751872,Harrison Moore,Sparky and Founder at earwig - building a jetpack for gig tradespeople.,179,False
826115265616306191,TRAVEL: #M25: One lane blocked due to an accident on the anticlockwise exit slip road at J10 #A3,2017-01-30T17:10:02.000Z,3110943143,Sylvie Blackmore,Radio Presenter at the BBC and Clinician in the NHS,1855,False
826115265901498369,TRAVEL: #M25: One lane blocked due to an accident on the anticlockwise exit slip road at J10 #A3,2017-01-30T17:10:02.000Z,362375284,BBC Radio Surrey Travel,Official travel news feed for #Surrey from @BBCSurrey: BBC Radio Surrey 104/104.6FM Digital Online and Freeview 722 with Surrey County Council and partners.,40778,False
826115265947643905,TRAVEL: #M25: One lane blocked due to an accident on the anticlockwise exit slip road at J10 #A3,2017-01-30T17:10:02.000Z,67332739,BBC Radio Surrey,Tune in to BBC Radio Surrey across  #Surrey & NE #Hampshire on 104/104.6FM/ Online/ DAB/ Freeview 722/ Smart phone & speaker.,60807,True
826116640072941568,"@kentrugbyfan @DavidJo52951945 @GuidoFawkes Maybe build a Trump styled wall around M25, keep out the anti-democratic London Left Brigade ☠",2017-01-30T17:15:30.000Z,318480171,Talisman of Tashkent,Proud Englishman & Nostalgia Nationalist ...Exeter City & Süd-West Borussen (BVB)...also interests in Exeter Chiefs🏉 Philly Eagles🏈 & Columbo ☝️,1221,False
826119525431144448,Just car watching on the m25 #DoWhatIWant https://t.co/EuY1f3ykfY,2017-01-30T17:26:58.000Z,480038430,Kieran Leinster,Hard work pays off when it does work harder☝️Professional Boxer and PT trying to create a legacy through controlled physical violence,489,False
826119534163722242,Time to build a wall round the ****ing M25 if you ask me https://t.co/6sp41HoqoQ,2017-01-30T17:27:00.000Z,115646409,Keith Miller,I was the shadow of the waxwing whacked/By the downstairs bathroom window out the back | Writing in @TheTLS @Lit_Review @TelegraphFood et al,469,False
826119682235080704,Eastern Traffic M25 anti-clockwise between J25 and J24 | Anti-Clockwise | Road Works https://t.co/DDwRSR4zQz Drive Safe All,2017-01-30T17:27:35.000Z,436707362,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618,False
826121448758599680,"M25 : Lane closed on exit slip road anticlockwise at J10, Wisley Interchange, because of an accident, queues back onto main carriageway",2017-01-30T17:34:36.000Z,20258343,5 live Travel,"BBC Radio 5 live's travel team with national travel updates for the UK.
Listen online via http://t.co/DMJqiz8E",3795,False
826121841911726080,#M25 anti-clockwise between J11 and J10 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-30T17:36:10.000Z,797685578,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500,False
826121843144871937,#M25 anti-clockwise between J11 and J10 - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-30T17:36:10.000Z,2203877580,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600,False
826121934131888128,"#M4 easing westbound between J4, Heathrow Spur and J4B M25",2017-01-30T17:36:32.000Z,387584807,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087,False
826122070832472064,M25 anti-clockwise between J11 and J10 | Anti-Clockwise | Congestion,2017-01-30T17:37:04.000Z,20979719,South East Traffic News,Latest traffic news in the South East UK.,10952,False
826123724063510528,M25 anti-clockwise between J11 and J10 | Anti-Clockwise | Congestion https://t.co/9iFklCUs8J,2017-01-30T17:43:39.000Z,544501743,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232,False
826125608270827525,#M25 anti-clockwise within J11 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-30T17:51:08.000Z,797685578,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500,False
826125609457897472,#M25 anti-clockwise within J11 - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-30T17:51:08.000Z,2203877580,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600,False
826127883559133188,#M25 anti-clockwise between J21 and J20 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-30T18:00:10.000Z,797685578,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500,False
826127884909699072,#M25 anti-clockwise between J21 and J20 - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-30T18:00:11.000Z,2203877580,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600,False
826127887065554944,#M25 anti-clockwise within J12 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-30T18:00:11.000Z,797685578,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500,False
826127888076460035,#M25 anti-clockwise within J12 - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-30T18:00:11.000Z,2203877580,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600,False
826127890043510784,#M25 clockwise within J30 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-30T18:00:12.000Z,797685578,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500,False
826127891176026114,#M25 clockwise within J30 - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-30T18:00:12.000Z,2203877580,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600,False
826127951699771396,#M25 - SEVERE - Greater London Clockwise - Earlier broken down vehicle - At J25 for A10 Greater London,2017-01-30T18:00:27.000Z,811607645018791936,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568,False
826127996423647232,"#M25 easing clockwise between J14, Heathrow Terminal 4 and J15 M4",2017-01-30T18:00:37.000Z,387584807,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087,False
826128184735305728,#M25 - SEVERE - Surrey Anti-Clockwise - Accident - At J10 for A3 Surrey/Affecting J12 for M3 Surrey,2017-01-30T18:01:22.000Z,811607645018791936,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568,False
826128227580129280,#M25 returned to normal anticlockwise around J7 M23,2017-01-30T18:01:32.000Z,387584807,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087,False
826128275374276609,Josh_Searle published Police are trying to trace a white van after reported assault at... https://t.co/odjiQVzSZp,2017-01-30T18:01:44.000Z,710483254487457792,Fetcham Residents A,An Executive Committee including the legal profession commerce engineering retail and local government.,89,False
826128469352398849,#M25 - SEVERE - Hertfordshire Anti-Clockwise - Accident - Between J21 for M1 Hertfordshire and J20 for A41 Hunton Bridge,2017-01-30T18:02:30.000Z,811607645018791936,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568,False
826128691784736768,#M25 - MEDIUM - Essex Clockwise - Congestion - At A282 Essex/Affecting J30 for A13 Essex,2017-01-30T18:03:23.000Z,811607645018791936,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568,False
826128872416669696,the appeal of solving problems. Stefanie Joosten humming while I'm watching that series about the M25. I know it's a spiritual successor,2017-01-30T18:04:06.000Z,4122504478,xandy_ebooks,I'm a robot,36,False
826128934932774912,M25 #house prices rise by 551% in 30 years! @HomesProperty https://t.co/ghhmxbH5Rw,2017-01-30T18:04:21.000Z,2826327806,TLC Tom Estate Agent,Putting the heart into estate agency the modern way. Local people enabling local homeowners to maximise their investment.,1681,False
826129692763774976,TRAVEL: M25 Clockwise – Slow moving traffic between J29 (A127) and the QE2 Bridge #HeartNews,2017-01-30T18:07:22.000Z,2425670234,Essex News,We’ve moved. You can still find the latest news for Essex here @HeartNewsEast,7033,False
826130133266231296,M25 J12 anti-clockwise access | Anti-Clockwise | Congestion,2017-01-30T18:09:07.000Z,20979719,South East Traffic News,Latest traffic news in the South East UK.,10952,False
826130900110946304,TRAVEL: CLEARED BUT LONG DELAYS: #M25: One lane blocked due to an accident on the anticlockwise exit slip road at J10 #A3,2017-01-30T18:12:10.000Z,3110943143,Sylvie Blackmore,Radio Presenter at the BBC and Clinician in the NHS,1855,False
826130900299702272,TRAVEL: CLEARED BUT LONG DELAYS: #M25: One lane blocked due to an accident on the anticlockwise exit slip road at J10 #A3,2017-01-30T18:12:10.000Z,67332739,BBC Radio Surrey,Tune in to BBC Radio Surrey across  #Surrey & NE #Hampshire on 104/104.6FM/ Online/ DAB/ Freeview 722/ Smart phone & speaker.,60807,True
826130900312346625,TRAVEL: CLEARED BUT LONG DELAYS: #M25: One lane blocked due to an accident on the anticlockwise exit slip road at J10 #A3,2017-01-30T18:12:10.000Z,362375284,BBC Radio Surrey Travel,Official travel news feed for #Surrey from @BBCSurrey: BBC Radio Surrey 104/104.6FM Digital Online and Freeview 722 with Surrey County Council and partners.,40778,False
826130909493620740,#M25 J12 anti-clockwise access - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-30T18:12:12.000Z,797685578,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500,False
826130910605086721,#M25 J12 anti-clockwise access - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-30T18:12:12.000Z,2203877580,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600,False
826130915348848640,#M25 anti-clockwise within J21 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-30T18:12:13.000Z,797685578,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500,False
826130916418412549,#M25 anti-clockwise within J21 - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-30T18:12:13.000Z,2203877580,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600,False
826131539549380608,M25 anticlockwise outside lane blocked between J21 M1 and J20 A41 (Kings Langley) after an accident. #BOBTravel https://t.co/FEP2wBMMNA,2017-01-30T18:14:42.000Z,19181210,Hertfordshire,This account is no longer active - please follow @HeartHerts on 106.7 and 106.9fm and @HeartNewsEast for Hertfordshire’s News and Travel updates,12137,False
826131663541379074,#M25 anti-clockwise between J21A and J21 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-30T18:15:12.000Z,797685578,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500,False
826131664741003266,#M25 anti-clockwise between J21A and J21 - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-30T18:15:12.000Z,2203877580,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600,False
826133703889928193,"M25 : Earlier accident anticlockwise on exit slip at J10, Wisley Interchange, has left queueing traffic back on main carriageway",2017-01-30T18:23:18.000Z,20258343,5 live Travel,"BBC Radio 5 live's travel team with national travel updates for the UK.
Listen online via http://t.co/DMJqiz8E",3795,False
826133780142424064,"When @MasonGodfrey rings you because he's seen you driving home, makes you cut across 4 lanes of traffic on m25 and slow down to take a pic https://t.co/6wycF9vIC7",2017-01-30T18:23:36.000Z,411805849,✖️GEORGE MARSHALL✖️,Essex/London - DJ - Events - Operations - Production - Promotion,693,False
826133998149722113,"Police are trying to trace a white van after reported assault at M25's Clacket Lane Services
https://t.co/161Ng5IVLz",2017-01-30T18:24:28.000Z,245944737,Dave Comeau,Senior content editor for MyLondon. Views are my own. https://t.co/NJd1qOmZcJ,886,True
826133998204284928,"Police are trying to trace a white van after reported assault at M25's Clacket Lane Services
https://t.co/QpuLb6OLtz",2017-01-30T18:24:28.000Z,20427680,Surrey Mirror,The Surrey Mirror news team. Call us on 01483508700 or email us at surreylive@trinitymirror.com,20473,True
826133998497886208,"Police are trying to trace a white van after reported assault at M25's Clacket Lane Services
https://t.co/MlLzWLdFRS",2017-01-30T18:24:28.000Z,20430261,Mole Valley News,News from the Dorking and Leatherhead Advertiser. Call newsdesk on 01737 305575,7116,True
826135147254792195,@Aslefbranch we really need coverage all around the m25 as we increase lines and contracts. Safety is paramount we need a radio that works.,2017-01-30T18:29:02.000Z,1867235887,Member of ASLEF .,"Concerned with fairness in the work place and a living wage for all Transport Workers
A member of the Labour Party 
Affiliated to the TUC.
We stand with 🇺🇦",516,False
826135346232582144,CLEARED-M25 Clockwise – Slow moving traffic between J29 (A127) and the QE2 Bridge.,2017-01-30T18:29:50.000Z,97210159,Essex Travel News,Latest from ECC's Traffic Control with info on live incidents on Essex roads. Mon-Fri 0600-2000 Sat 0900-1730. Please send updates-but we cannot reply directly,58532,False
826135462456725504,@BBCNormanS Pray tell how many immigrants have moved 2GB over last 10 years. I'd hassard a lot more than 1-million with larger % inside M25,2017-01-30T18:30:17.000Z,19790490,Edward A Evans,,89,False
826135556472070144,"@Areacarcaptain preferable, if coming from a garage. Suits me - nip around the M25 vs rush hour Northern Line! 🏍",2017-01-30T18:30:40.000Z,901880557,Ryan Francis,welsh with a hint of cockney. police leader. keen motorcyclist and coffee drinker. views my own,6804,False
826136246825189378,@BBCNews Huge number from inside M25,2017-01-30T18:33:24.000Z,19790490,Edward A Evans,,89,False
826136945331834880,#M25 anti-clockwise within J12 - Congestion - Full details at https://t.co/l5EmoANBJl,2017-01-30T18:36:11.000Z,797685578,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500,False
826139206544138241,#M25 J25 anti-clockwise exit - Broken down vehicle - Full details at https://t.co/l5EmoAw0RN,2017-01-30T18:45:10.000Z,797685578,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500,False
826139207655706628,#M25 J25 anti-clockwise exit - Broken down vehicle - Full details at https://t.co/LwI3prBa31,2017-01-30T18:45:10.000Z,2203877580,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600,False
826140314075164672,M25 J25 anti-clockwise exit | Broken down vehicle https://t.co/tAdmz5uyK4,2017-01-30T18:49:34.000Z,224662544,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664,False
826140406865858560,Need to think of #LDN less as an island but as a network beyond M25 to identify future growth. not a static city. #LDNPlanDebate @nlalondon,2017-01-30T18:49:56.000Z,559646641,Jo,"A chartered urban planner  policy adviser a laid back cyclist (#orro) & a fluffy dog owner.
 **own views**",498,False
826140551003136000,#LDNPlanDebate Chris Choa: Thinking outside the M25 is needed. And a real discussion about green belt.,2017-01-30T18:50:30.000Z,28121536,Dagmar Binsted,architect mother choir singer loving my husband and life in London,1031,False
826140795153575936,#M25 slow anticlockwise around J12 M3,2017-01-30T18:51:29.000Z,387584807,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087,False
826141458637975553,#M25 J20 anti-clockwise exit - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-30T18:54:07.000Z,797685578,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500,False
826141460470886400,#M25 J20 anti-clockwise exit - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-30T18:54:07.000Z,2203877580,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600,False
826141586144784385,M25 J25 anti-clockwise exit | Broken down vehicle https://t.co/CZstdOUdgl Thx 2 HW England,2017-01-30T18:54:37.000Z,4122209764,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909,False
826141833046671362,#M25 anti-clockwise between J11 and J10 | Anti-Clockwise | Congestion | Surrey https://t.co/ktHbGAA1Ov #uktraffic,2017-01-30T18:55:36.000Z,2859372700,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945,False
826143614459924481,@Shuebacca_ I remember they put all of them out at once on M25 and no one saw that coming 😂,2017-01-30T19:02:41.000Z,1220342269,Dustin,28 • Diehard @Yankees & @Giants fan • Gym Rat • R.I.P. Mandy & Cody ❤️🐶,2017,False
826143765140226049,"@Channel4News Who outside of wets inside the M25 gives a stuff about Trump, his policies or whether Mrs May cries about it?",2017-01-30T19:03:17.000Z,22085760,Michael W,All views my own. Army Vet (Certa Cito Brothers). Cynic. RTs not endorsements. Honest debate please. Despise hypocrites. Comfortable in my own skin!,805,False
826144592147869697,#M25 J25 anti-clockwise exit | Congestion https://t.co/nBg5eQpxjw,2017-01-30T19:06:34.000Z,224662544,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664,False
826145244391604224,#M25 J25 anti-clockwise exit | Congestion https://t.co/SWBYgpofKc Thx 2 HW England,2017-01-30T19:09:09.000Z,4122209764,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909,False
826157666800136192,@Jake_M25 thanks brodie!,2017-01-30T19:58:31.000Z,339981468,Tony Gonzalez,Official Ambassador of the Los Angeles Chargers.,372,False
